Logging to ./baseline_seed_data/bipedalwalker/
---------------------------------
| rollout/           |          |
|    iterations           | 672         |
|    time_elapsed         | 2825        |
|    total_timesteps      | 1376256     |
| train/                  |             |
|    approx_kl            | 0.017630827 |
|    clip_fraction        | 0.234       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.82       |
|    explained_variance   | 0.273       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.34        |
|    n_updates            | 6710        |
|    policy_gradient_loss | -0.0111     |
|    std                  | 0.402       |
|    value_loss           | 6.29        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 914         |
|    ep_rew_mean          | 221         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 673         |
|    time_elapsed         | 2829        |
|    total_timesteps      | 1378304     |
| train/                  |             |
|    approx_kl            | 0.022571713 |
|    clip_fraction        | 0.27        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.8        |
|    explained_variance   | 0.425       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.93        |
|    n_updates            | 6720        |
|    policy_gradient_loss | -0.00905    |
|    std                  | 0.4         |
|    value_loss           | 5.49        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 913         |
|    ep_rew_mean          | 221         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 674         |
|    time_elapsed         | 2833        |
|    total_timesteps      | 1380352     |
| train/                  |             |
|    approx_kl            | 0.016695915 |
|    clip_fraction        | 0.218       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.8        |
|    explained_variance   | 0.936       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.37        |
|    n_updates            | 6730        |
|    policy_gradient_loss | -0.0151     |
|    std                  | 0.402       |
|    value_loss           | 19.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 912         |
|    ep_rew_mean          | 221         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 675         |
|    time_elapsed         | 2838        |
|    total_timesteps      | 1382400     |
| train/                  |             |
|    approx_kl            | 0.028105028 |
|    clip_fraction        | 0.301       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.81       |
|    explained_variance   | 0.357       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.476       |
|    n_updates            | 6740        |
|    policy_gradient_loss | -0.00953    |
|    std                  | 0.402       |
|    value_loss           | 5.9         |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 918       |
|    ep_rew_mean          | 224       |
| time/                   |           |
|    fps                  | 487       |
|    iterations           | 676       |
|    time_elapsed         | 2842      |
|    total_timesteps      | 1384448   |
| train/                  |           |
|    approx_kl            | 0.0284157 |
|    clip_fraction        | 0.292     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.82     |
|    explained_variance   | 0.128     |
|    learning_rate        | 0.0003    |
|    loss                 | 3.85      |
|    n_updates            | 6750      |
|    policy_gradient_loss | -0.00965  |
|    std                  | 0.403     |
|    value_loss           | 5.87      |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 918        |
|    ep_rew_mean          | 225        |
| time/                   |            |
|    fps                  | 487        |
|    iterations           | 677        |
|    time_elapsed         | 2845       |
|    total_timesteps      | 1386496    |
| train/                  |            |
|    approx_kl            | 0.02375003 |
|    clip_fraction        | 0.287      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.82      |
|    explained_variance   | 0.169      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.897      |
|    n_updates            | 6760       |
|    policy_gradient_loss | -0.0125    |
|    std                  | 0.403      |
|    value_loss           | 3.12       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 918         |
|    ep_rew_mean          | 225         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 678         |
|    time_elapsed         | 2850        |
|    total_timesteps      | 1388544     |
| train/                  |             |
|    approx_kl            | 0.019068621 |
|    clip_fraction        | 0.252       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.83       |
|    explained_variance   | 0.266       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.43        |
|    n_updates            | 6770        |
|    policy_gradient_loss | -0.0115     |
|    std                  | 0.404       |
|    value_loss           | 5.75        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 918         |
|    ep_rew_mean          | 225         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 679         |
|    time_elapsed         | 2854        |
|    total_timesteps      | 1390592     |
| train/                  |             |
|    approx_kl            | 0.026621632 |
|    clip_fraction        | 0.264       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.82       |
|    explained_variance   | 0.285       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.16        |
|    n_updates            | 6780        |
|    policy_gradient_loss | -0.0113     |
|    std                  | 0.403       |
|    value_loss           | 5.99        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 916         |
|    ep_rew_mean          | 225         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 680         |
|    time_elapsed         | 2858        |
|    total_timesteps      | 1392640     |
| train/                  |             |
|    approx_kl            | 0.019935764 |
|    clip_fraction        | 0.24        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.82       |
|    explained_variance   | 0.342       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.23        |
|    n_updates            | 6790        |
|    policy_gradient_loss | -0.011      |
|    std                  | 0.405       |
|    value_loss           | 5.53        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 914         |
|    ep_rew_mean          | 223         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 681         |
|    time_elapsed         | 2861        |
|    total_timesteps      | 1394688     |
| train/                  |             |
|    approx_kl            | 0.019980356 |
|    clip_fraction        | 0.266       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.84       |
|    explained_variance   | 0.359       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.22        |
|    n_updates            | 6800        |
|    policy_gradient_loss | -0.0093     |
|    std                  | 0.406       |
|    value_loss           | 5.49        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 914         |
|    ep_rew_mean          | 223         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 682         |
|    time_elapsed         | 2866        |
|    total_timesteps      | 1396736     |
| train/                  |             |
|    approx_kl            | 0.017314518 |
|    clip_fraction        | 0.218       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.84       |
|    explained_variance   | 0.951       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.695       |
|    n_updates            | 6810        |
|    policy_gradient_loss | -0.0182     |
|    std                  | 0.405       |
|    value_loss           | 5.85        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 915         |
|    ep_rew_mean          | 223         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 683         |
|    time_elapsed         | 2870        |
|    total_timesteps      | 1398784     |
| train/                  |             |
|    approx_kl            | 0.021225559 |
|    clip_fraction        | 0.228       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.83       |
|    explained_variance   | 0.381       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.1         |
|    n_updates            | 6820        |
|    policy_gradient_loss | -0.0133     |
|    std                  | 0.405       |
|    value_loss           | 6.99        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 924        |
|    ep_rew_mean          | 227        |
| time/                   |            |
|    fps                  | 487        |
|    iterations           | 684        |
|    time_elapsed         | 2874       |
|    total_timesteps      | 1400832    |
| train/                  |            |
|    approx_kl            | 0.01992462 |
|    clip_fraction        | 0.256      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.84      |
|    explained_variance   | 0.416      |
|    learning_rate        | 0.0003     |
|    loss                 | 11.7       |
|    n_updates            | 6830       |
|    policy_gradient_loss | -0.0136    |
|    std                  | 0.407      |
|    value_loss           | 5.93       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 925         |
|    ep_rew_mean          | 227         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 685         |
|    time_elapsed         | 2878        |
|    total_timesteps      | 1402880     |
| train/                  |             |
|    approx_kl            | 0.025891177 |
|    clip_fraction        | 0.227       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.85       |
|    explained_variance   | 0.954       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.22        |
|    n_updates            | 6840        |
|    policy_gradient_loss | -0.0133     |
|    std                  | 0.408       |
|    value_loss           | 8.53        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 927         |
|    ep_rew_mean          | 227         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 686         |
|    time_elapsed         | 2883        |
|    total_timesteps      | 1404928     |
| train/                  |             |
|    approx_kl            | 0.022974545 |
|    clip_fraction        | 0.314       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.86       |
|    explained_variance   | 0.253       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.7         |
|    n_updates            | 6850        |
|    policy_gradient_loss | -0.00725    |
|    std                  | 0.409       |
|    value_loss           | 5.73        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 934         |
|    ep_rew_mean          | 229         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 687         |
|    time_elapsed         | 2886        |
|    total_timesteps      | 1406976     |
| train/                  |             |
|    approx_kl            | 0.026515527 |
|    clip_fraction        | 0.292       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.85       |
|    explained_variance   | 0.418       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.52        |
|    n_updates            | 6860        |
|    policy_gradient_loss | -0.0121     |
|    std                  | 0.407       |
|    value_loss           | 5.99        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 934        |
|    ep_rew_mean          | 229        |
| time/                   |            |
|    fps                  | 487        |
|    iterations           | 688        |
|    time_elapsed         | 2890       |
|    total_timesteps      | 1409024    |
| train/                  |            |
|    approx_kl            | 0.02296039 |
|    clip_fraction        | 0.271      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.86      |
|    explained_variance   | 0.191      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.479      |
|    n_updates            | 6870       |
|    policy_gradient_loss | -0.00674   |
|    std                  | 0.409      |
|    value_loss           | 6.08       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 944         |
|    ep_rew_mean          | 233         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 689         |
|    time_elapsed         | 2895        |
|    total_timesteps      | 1411072     |
| train/                  |             |
|    approx_kl            | 0.023673914 |
|    clip_fraction        | 0.27        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.88       |
|    explained_variance   | 0.432       |
|    learning_rate        | 0.0003      |
|    loss                 | 5           |
|    n_updates            | 6880        |
|    policy_gradient_loss | -0.0121     |
|    std                  | 0.409       |
|    value_loss           | 5.31        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 934         |
|    ep_rew_mean          | 229         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 690         |
|    time_elapsed         | 2899        |
|    total_timesteps      | 1413120     |
| train/                  |             |
|    approx_kl            | 0.019819966 |
|    clip_fraction        | 0.256       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.9        |
|    explained_variance   | 0.365       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.55        |
|    n_updates            | 6890        |
|    policy_gradient_loss | -0.00913    |
|    std                  | 0.412       |
|    value_loss           | 5.7         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 944         |
|    ep_rew_mean          | 233         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 691         |
|    time_elapsed         | 2902        |
|    total_timesteps      | 1415168     |
| train/                  |             |
|    approx_kl            | 0.017521512 |
|    clip_fraction        | 0.248       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.92       |
|    explained_variance   | 0.886       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.293       |
|    n_updates            | 6900        |
|    policy_gradient_loss | -0.0123     |
|    std                  | 0.415       |
|    value_loss           | 10.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 947         |
|    ep_rew_mean          | 234         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 692         |
|    time_elapsed         | 2906        |
|    total_timesteps      | 1417216     |
| train/                  |             |
|    approx_kl            | 0.029292421 |
|    clip_fraction        | 0.308       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.95       |
|    explained_variance   | -0.213      |
|    learning_rate        | 0.0003      |
|    loss                 | 2.21        |
|    n_updates            | 6910        |
|    policy_gradient_loss | -0.0103     |
|    std                  | 0.417       |
|    value_loss           | 7.41        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 946         |
|    ep_rew_mean          | 234         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 693         |
|    time_elapsed         | 2911        |
|    total_timesteps      | 1419264     |
| train/                  |             |
|    approx_kl            | 0.017384944 |
|    clip_fraction        | 0.219       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.915       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.52        |
|    n_updates            | 6920        |
|    policy_gradient_loss | -0.00962    |
|    std                  | 0.418       |
|    value_loss           | 14.4        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 946        |
|    ep_rew_mean          | 234        |
| time/                   |            |
|    fps                  | 487        |
|    iterations           | 694        |
|    time_elapsed         | 2915       |
|    total_timesteps      | 1421312    |
| train/                  |            |
|    approx_kl            | 0.02631386 |
|    clip_fraction        | 0.302      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.97      |
|    explained_variance   | 0.253      |
|    learning_rate        | 0.0003     |
|    loss                 | 8.37       |
|    n_updates            | 6930       |
|    policy_gradient_loss | -0.0116    |
|    std                  | 0.418      |
|    value_loss           | 6.07       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 946         |
|    ep_rew_mean          | 234         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 695         |
|    time_elapsed         | 2919        |
|    total_timesteps      | 1423360     |
| train/                  |             |
|    approx_kl            | 0.023461118 |
|    clip_fraction        | 0.287       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.97       |
|    explained_variance   | 0.416       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.91        |
|    n_updates            | 6940        |
|    policy_gradient_loss | -0.011      |
|    std                  | 0.418       |
|    value_loss           | 4.74        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 955         |
|    ep_rew_mean          | 238         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 696         |
|    time_elapsed         | 2923        |
|    total_timesteps      | 1425408     |
| train/                  |             |
|    approx_kl            | 0.024162428 |
|    clip_fraction        | 0.296       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.345       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.08        |
|    n_updates            | 6950        |
|    policy_gradient_loss | -0.00863    |
|    std                  | 0.417       |
|    value_loss           | 5.73        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 956         |
|    ep_rew_mean          | 238         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 697         |
|    time_elapsed         | 2927        |
|    total_timesteps      | 1427456     |
| train/                  |             |
|    approx_kl            | 0.021731298 |
|    clip_fraction        | 0.282       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.95       |
|    explained_variance   | 0.272       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.1         |
|    n_updates            | 6960        |
|    policy_gradient_loss | -0.00692    |
|    std                  | 0.414       |
|    value_loss           | 5.92        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 960         |
|    ep_rew_mean          | 240         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 698         |
|    time_elapsed         | 2931        |
|    total_timesteps      | 1429504     |
| train/                  |             |
|    approx_kl            | 0.023655742 |
|    clip_fraction        | 0.274       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.94       |
|    explained_variance   | 0.316       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.9         |
|    n_updates            | 6970        |
|    policy_gradient_loss | -0.0116     |
|    std                  | 0.414       |
|    value_loss           | 5.89        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 970         |
|    ep_rew_mean          | 244         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 699         |
|    time_elapsed         | 2935        |
|    total_timesteps      | 1431552     |
| train/                  |             |
|    approx_kl            | 0.022077464 |
|    clip_fraction        | 0.263       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.95       |
|    explained_variance   | 0.398       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.81        |
|    n_updates            | 6980        |
|    policy_gradient_loss | -0.00876    |
|    std                  | 0.418       |
|    value_loss           | 5.91        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 979         |
|    ep_rew_mean          | 248         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 700         |
|    time_elapsed         | 2940        |
|    total_timesteps      | 1433600     |
| train/                  |             |
|    approx_kl            | 0.029683705 |
|    clip_fraction        | 0.284       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.191       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.54        |
|    n_updates            | 6990        |
|    policy_gradient_loss | -0.00853    |
|    std                  | 0.418       |
|    value_loss           | 5.71        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 970        |
|    ep_rew_mean          | 244        |
| time/                   |            |
|    fps                  | 487        |
|    iterations           | 701        |
|    time_elapsed         | 2944       |
|    total_timesteps      | 1435648    |
| train/                  |            |
|    approx_kl            | 0.02585418 |
|    clip_fraction        | 0.27       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.96      |
|    explained_variance   | 0.0912     |
|    learning_rate        | 0.0003     |
|    loss                 | 0.43       |
|    n_updates            | 7000       |
|    policy_gradient_loss | -0.011     |
|    std                  | 0.417      |
|    value_loss           | 5.83       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 970         |
|    ep_rew_mean          | 243         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 702         |
|    time_elapsed         | 2947        |
|    total_timesteps      | 1437696     |
| train/                  |             |
|    approx_kl            | 0.022725899 |
|    clip_fraction        | 0.247       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.94       |
|    explained_variance   | 0.95        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.3         |
|    n_updates            | 7010        |
|    policy_gradient_loss | -0.0156     |
|    std                  | 0.417       |
|    value_loss           | 8.22        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 971         |
|    ep_rew_mean          | 243         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 703         |
|    time_elapsed         | 2951        |
|    total_timesteps      | 1439744     |
| train/                  |             |
|    approx_kl            | 0.022826202 |
|    clip_fraction        | 0.285       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.95       |
|    explained_variance   | 0.274       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.02        |
|    n_updates            | 7020        |
|    policy_gradient_loss | -0.0115     |
|    std                  | 0.417       |
|    value_loss           | 6.64        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 973        |
|    ep_rew_mean          | 243        |
| time/                   |            |
|    fps                  | 487        |
|    iterations           | 704        |
|    time_elapsed         | 2956       |
|    total_timesteps      | 1441792    |
| train/                  |            |
|    approx_kl            | 0.02493465 |
|    clip_fraction        | 0.267      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.95      |
|    explained_variance   | 0.474      |
|    learning_rate        | 0.0003     |
|    loss                 | 6.65       |
|    n_updates            | 7030       |
|    policy_gradient_loss | -0.0128    |
|    std                  | 0.417      |
|    value_loss           | 7.47       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 973        |
|    ep_rew_mean          | 243        |
| time/                   |            |
|    fps                  | 487        |
|    iterations           | 705        |
|    time_elapsed         | 2960       |
|    total_timesteps      | 1443840    |
| train/                  |            |
|    approx_kl            | 0.01795042 |
|    clip_fraction        | 0.162      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.93      |
|    explained_variance   | 0.953      |
|    learning_rate        | 0.0003     |
|    loss                 | 3.38       |
|    n_updates            | 7040       |
|    policy_gradient_loss | -0.0116    |
|    std                  | 0.413      |
|    value_loss           | 10.3       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 975         |
|    ep_rew_mean          | 245         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 706         |
|    time_elapsed         | 2963        |
|    total_timesteps      | 1445888     |
| train/                  |             |
|    approx_kl            | 0.034373295 |
|    clip_fraction        | 0.338       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.91       |
|    explained_variance   | 0.155       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.26        |
|    n_updates            | 7050        |
|    policy_gradient_loss | -0.0108     |
|    std                  | 0.414       |
|    value_loss           | 5.78        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 974         |
|    ep_rew_mean          | 245         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 707         |
|    time_elapsed         | 2968        |
|    total_timesteps      | 1447936     |
| train/                  |             |
|    approx_kl            | 0.028907998 |
|    clip_fraction        | 0.299       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.92       |
|    explained_variance   | 0.388       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.135       |
|    n_updates            | 7060        |
|    policy_gradient_loss | -0.00777    |
|    std                  | 0.414       |
|    value_loss           | 3.13        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 983         |
|    ep_rew_mean          | 249         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 708         |
|    time_elapsed         | 2972        |
|    total_timesteps      | 1449984     |
| train/                  |             |
|    approx_kl            | 0.037076026 |
|    clip_fraction        | 0.306       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.92       |
|    explained_variance   | 0.172       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.306       |
|    n_updates            | 7070        |
|    policy_gradient_loss | -0.00706    |
|    std                  | 0.414       |
|    value_loss           | 6.11        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 984         |
|    ep_rew_mean          | 249         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 709         |
|    time_elapsed         | 2976        |
|    total_timesteps      | 1452032     |
| train/                  |             |
|    approx_kl            | 0.028079826 |
|    clip_fraction        | 0.314       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.91       |
|    explained_variance   | 0.298       |
|    learning_rate        | 0.0003      |
|    loss                 | 9.76        |
|    n_updates            | 7080        |
|    policy_gradient_loss | -0.0103     |
|    std                  | 0.414       |
|    value_loss           | 5.61        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 983         |
|    ep_rew_mean          | 249         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 710         |
|    time_elapsed         | 2980        |
|    total_timesteps      | 1454080     |
| train/                  |             |
|    approx_kl            | 0.024534844 |
|    clip_fraction        | 0.284       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.9        |
|    explained_variance   | 0.183       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.19        |
|    n_updates            | 7090        |
|    policy_gradient_loss | -0.0129     |
|    std                  | 0.415       |
|    value_loss           | 6.01        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 983         |
|    ep_rew_mean          | 249         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 711         |
|    time_elapsed         | 2984        |
|    total_timesteps      | 1456128     |
| train/                  |             |
|    approx_kl            | 0.026770495 |
|    clip_fraction        | 0.267       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.92       |
|    explained_variance   | 0.189       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.521       |
|    n_updates            | 7100        |
|    policy_gradient_loss | -0.00992    |
|    std                  | 0.417       |
|    value_loss           | 5.84        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 974         |
|    ep_rew_mean          | 245         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 712         |
|    time_elapsed         | 2988        |
|    total_timesteps      | 1458176     |
| train/                  |             |
|    approx_kl            | 0.025549408 |
|    clip_fraction        | 0.279       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.93       |
|    explained_variance   | 0.273       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.09        |
|    n_updates            | 7110        |
|    policy_gradient_loss | -0.0114     |
|    std                  | 0.417       |
|    value_loss           | 5.68        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 974         |
|    ep_rew_mean          | 245         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 713         |
|    time_elapsed         | 2992        |
|    total_timesteps      | 1460224     |
| train/                  |             |
|    approx_kl            | 0.016263802 |
|    clip_fraction        | 0.181       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.93       |
|    explained_variance   | 0.864       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.09        |
|    n_updates            | 7120        |
|    policy_gradient_loss | -0.00828    |
|    std                  | 0.417       |
|    value_loss           | 9.14        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 975         |
|    ep_rew_mean          | 245         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 714         |
|    time_elapsed         | 2997        |
|    total_timesteps      | 1462272     |
| train/                  |             |
|    approx_kl            | 0.023894679 |
|    clip_fraction        | 0.281       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.94       |
|    explained_variance   | 0.272       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.366       |
|    n_updates            | 7130        |
|    policy_gradient_loss | -0.0132     |
|    std                  | 0.419       |
|    value_loss           | 5.4         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 964        |
|    ep_rew_mean          | 241        |
| time/                   |            |
|    fps                  | 487        |
|    iterations           | 715        |
|    time_elapsed         | 3001       |
|    total_timesteps      | 1464320    |
| train/                  |            |
|    approx_kl            | 0.02150911 |
|    clip_fraction        | 0.269      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.95      |
|    explained_variance   | 0.231      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.26       |
|    n_updates            | 7140       |
|    policy_gradient_loss | -0.0138    |
|    std                  | 0.421      |
|    value_loss           | 6.1        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 970         |
|    ep_rew_mean          | 244         |
| time/                   |             |
|    fps                  | 487         |
|    iterations           | 716         |
|    time_elapsed         | 3005        |
|    total_timesteps      | 1466368     |
| train/                  |             |
|    approx_kl            | 0.019233894 |
|    clip_fraction        | 0.239       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.908       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.43        |
|    n_updates            | 7150        |
|    policy_gradient_loss | -0.0147     |
|    std                  | 0.421       |
|    value_loss           | 9.47        |
-----------------------------------------
-----------------------------------------
